ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10366906,HZ108027,01/03/2016 08:24:00 PM,003XX S DEARBORN ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0113,001,2,32,06,1175987,1898766,2016,01/10/2016 08:46:55 AM,41.877578503,-87.629282088,"(41.877578503, -87.629282088)"
10366853,HZ103019,01/03/2016 08:15:00 PM,131XX S RHODES AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0533,005,9,54,04A,1182015,1818401,2016,01/10/2016 08:46:55 AM,41.656911096,-87.609631935,"(41.656911096, -87.609631935)"
10366970,HZ103049,01/03/2016 08:13:00 PM,072XX S HARDING AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0833,008,13,65,03,1151281,1856512,2016,01/10/2016 08:46:55 AM,41.762148034,-87.7211017,"(41.762148034, -87.7211017)"
10367043,HZ103053,01/03/2016 08:12:00 PM,053XX S INDIANA AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0231,002,3,40,03,1178508,1869568,2016,01/10/2016 08:46:55 AM,41.797399927,-87.620914942,"(41.797399927, -87.620914942)"
10366873,HZ103013,01/03/2016 08:11:00 PM,008XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1531,015,37,25,08B,1141869,1905135,2016,01/10/2016 08:46:55 AM,41.895755496,-87.754397525,"(41.895755496, -87.754397525)"
10366857,HZ103007,01/03/2016 08:00:00 PM,081XX S RACINE AVE,031A,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,false,false,0613,006,21,71,03,1169740,1850710,2016,01/10/2016 08:46:55 AM,41.745846138,-87.653614868,"(41.745846138, -87.653614868)"
10366828,HZ103016,01/03/2016 08:00:00 PM,056XX W BYRON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1633,016,38,15,26,1138141,1925361,2016,01/10/2016 08:46:55 AM,41.951326099,-87.76759975,"(41.951326099, -87.76759975)"
10366834,HZ103011,01/03/2016 08:00:00 PM,030XX W MARQUETTE RD,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,true,0831,008,15,66,04A,1157353,1860049,2016,01/10/2016 08:46:55 AM,41.771733351,-87.698751179,"(41.771733351, -87.698751179)"
10367045,HZ103203,01/03/2016 08:00:00 PM,014XX S CANAL ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0124,001,2,28,26,1173362,1893147,2016,01/10/2016 08:46:55 AM,41.862218265,-87.639087164,"(41.862218265, -87.639087164)"
10367163,HZ103350,01/03/2016 08:00:00 PM,106XX S ALBANY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2211,022,19,74,06,1157540,1833908,2016,01/10/2016 08:46:55 AM,41.699994316,-87.698772213,"(41.699994316, -87.698772213)"
10367205,HZ103360,01/03/2016 08:00:00 PM,009XX W GARFIELD BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0934,009,20,61,03,1171076,1868367,2016,01/10/2016 08:46:55 AM,41.794270039,-87.648204114,"(41.794270039, -87.648204114)"
10367292,HZ103450,01/03/2016 08:00:00 PM,018XX E 72ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0324,003,5,43,14,1189722,1857599,2016,01/10/2016 08:46:55 AM,41.764293693,-87.580176684,"(41.764293693, -87.580176684)"
10367451,HZ103488,01/03/2016 08:00:00 PM,116XX S WATKINS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,2234,022,34,75,14,1166090,1827591,2016,01/10/2016 08:46:55 AM,41.682482255,-87.667644177,"(41.682482255, -87.667644177)"
10367464,HZ103467,01/03/2016 08:00:00 PM,095XX S LOOMIS ST,0810,THEFT,OVER $500,RESTAURANT,false,false,2213,022,21,73,06,1168700,1841577,2016,01/10/2016 08:46:55 AM,41.720806344,-87.65768834,"(41.720806344, -87.65768834)"
10367495,HZ103524,01/03/2016 08:00:00 PM,029XX W COLUMBUS AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,0835,008,18,70,06,1157877,1853190,2016,01/10/2016 08:46:55 AM,41.752900582,-87.697016339,"(41.752900582, -87.697016339)"
10367745,HZ103654,01/03/2016 08:00:00 PM,098XX S GREENWOOD AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0511,005,8,50,08B,1185278,1840011,2016,01/10/2016 08:46:55 AM,41.716135986,-87.597016396,"(41.716135986, -87.597016396)"
10367874,HZ104003,01/03/2016 08:00:00 PM,013XX W LAKE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1215,012,27,28,06,1167218,1901559,2016,01/10/2016 08:46:55 AM,41.885435585,-87.661399054,"(41.885435585, -87.661399054)"
10367893,HZ103989,01/03/2016 08:00:00 PM,043XX N CLARENDON AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1915,019,46,3,06,1170129,1929242,2016,01/10/2016 08:46:55 AM,41.961336068,-87.64989918,"(41.961336068, -87.64989918)"
10368422,HZ104455,01/03/2016 08:00:00 PM,050XX S EAST END AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,PARKING LOT/GARAGE(NON.RESID.),false,false,0222,002,4,39,11,,,2016,01/10/2016 08:46:55 AM,,,
10368428,HZ104448,01/03/2016 08:00:00 PM,050XX S EAST END AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0222,002,4,39,06,,,2016,01/10/2016 08:46:55 AM,,,
10366860,HZ102996,01/03/2016 07:57:00 PM,070XX S WABASH AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0322,003,6,69,03,1177941,1858425,2016,01/10/2016 08:46:55 AM,41.766835279,-87.623331601,"(41.766835279, -87.623331601)"
10366867,HZ103010,01/03/2016 07:54:00 PM,005XX N STATE ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1831,018,42,8,06,1176272,1904025,2016,01/10/2016 08:46:55 AM,41.89200307,-87.628076963,"(41.89200307, -87.628076963)"
10366801,HZ102993,01/03/2016 07:54:00 PM,003XX W 51ST PL,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,true,0935,009,3,37,04A,1175004,1870811,2016,01/10/2016 08:46:55 AM,41.800889813,-87.633727419,"(41.800889813, -87.633727419)"
10366798,HZ102999,01/03/2016 07:50:00 PM,042XX W 31ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1031,010,22,30,07,1148769,1883706,2016,01/10/2016 08:46:55 AM,41.836821196,-87.729608599,"(41.836821196, -87.729608599)"
10366823,HZ103001,01/03/2016 07:50:00 PM,035XX W CORTLAND ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,true,true,1422,014,26,22,04B,1152346,1912395,2016,01/10/2016 08:46:55 AM,41.915477175,-87.715725534,"(41.915477175, -87.715725534)"
10366835,HZ103026,01/03/2016 07:50:00 PM,065XX S ARTESIAN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,false,false,0832,008,15,66,26,1161163,1861320,2016,01/10/2016 08:46:55 AM,41.775143162,-87.684749731,"(41.775143162, -87.684749731)"
10366872,HZ102989,01/03/2016 07:30:00 PM,016XX N PULASKI RD,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,2535,025,30,23,06,1149466,1910591,2016,01/10/2016 08:46:55 AM,41.91058325,-87.726353375,"(41.91058325, -87.726353375)"
10367108,HZ103308,01/03/2016 07:30:00 PM,088XX S STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0632,006,21,44,06,1177828,1846484,2016,01/10/2016 08:46:55 AM,41.734070334,-87.62410657,"(41.734070334, -87.62410657)"
10367928,HZ103923,01/03/2016 07:30:00 PM,018XX W MELROSE ST,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,1922,019,32,5,06,1163432,1921607,2016,01/10/2016 08:46:55 AM,41.940529177,-87.674736607,"(41.940529177, -87.674736607)"
10368038,HZ104183,01/03/2016 07:30:00 PM,049XX W THOMAS ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1531,015,37,25,05,1143315,1906868,2016,01/10/2016 08:46:55 AM,41.900484148,-87.749043273,"(41.900484148, -87.749043273)"
10366749,HZ102977,01/03/2016 07:30:00 PM,016XX N MASON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2531,025,29,25,14,1136498,1910381,2016,01/10/2016 08:46:55 AM,41.910248927,-87.773998699,"(41.910248927, -87.773998699)"
10366791,HZ102981,01/03/2016 07:30:00 PM,038XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1122,011,28,26,08B,1150692,1900939,2016,01/10/2016 08:46:55 AM,41.88407329,-87.722102089,"(41.88407329, -87.722102089)"
10366826,HZ102957,01/03/2016 07:30:00 PM,074XX N SEELEY AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,ALLEY,false,false,2424,024,49,1,03,1161339,1949448,2016,01/10/2016 08:46:55 AM,42.016969886,-87.681650621,"(42.016969886, -87.681650621)"
10366827,HZ103000,01/03/2016 07:30:00 PM,061XX N HOYNE AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2413,024,40,2,03,1161210,1940878,2016,01/10/2016 08:46:55 AM,41.993456258,-87.682365085,"(41.993456258, -87.682365085)"
10366852,HZ102997,01/03/2016 07:30:00 PM,076XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1193859,1854719,2016,01/10/2016 08:46:55 AM,41.756290353,-87.565108099,"(41.756290353, -87.565108099)"
10366760,HZ102985,01/03/2016 07:28:00 PM,066XX S HALSTED ST,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,true,false,0723,007,6,68,17,1172118,1860614,2016,01/10/2016 08:46:55 AM,41.772972076,-87.644610871,"(41.772972076, -87.644610871)"
10366795,HZ102953,01/03/2016 07:15:00 PM,047XX W 55TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0815,008,23,56,14,1145593,1867729,2016,01/10/2016 08:46:55 AM,41.793038571,-87.741666414,"(41.793038571, -87.741666414)"
10367549,HZ103615,01/03/2016 07:15:00 PM,010XX N LEAMINGTON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1531,015,37,25,06,1141839,1906404,2016,01/10/2016 08:46:55 AM,41.899238336,-87.754476264,"(41.899238336, -87.754476264)"
10366747,HZ102964,01/03/2016 07:10:00 PM,004XX W MARQUETTE RD,4625,OTHER OFFENSE,PAROLE VIOLATION,VEHICLE NON-COMMERCIAL,true,false,0722,007,6,68,26,1174518,1860505,2016,01/10/2016 08:46:55 AM,41.77261989,-87.635816357,"(41.77261989, -87.635816357)"
10368079,HZ103047,01/03/2016 07:06:00 PM,096XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0431,004,10,51,08B,,,2016,01/10/2016 08:46:55 AM,,,
10367937,HZ104093,01/03/2016 07:03:00 PM,044XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0813,008,13,62,14,1147858,1865117,2016,01/10/2016 08:46:55 AM,41.785827751,-87.733427616,"(41.785827751, -87.733427616)"
10370471,HZ106319,01/03/2016 07:01:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0111,001,42,32,06,,,2016,01/10/2016 08:46:55 AM,,,
10366800,HZ102992,01/03/2016 07:00:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0111,001,42,32,06,1176352,1900927,2016,01/10/2016 08:46:55 AM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
10366849,HZ102967,01/03/2016 07:00:00 PM,016XX E 82ND ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0411,004,8,45,08A,1188498,1850935,2016,01/10/2016 08:46:55 AM,41.746036392,-87.584875372,"(41.746036392, -87.584875372)"
10366886,HZ103096,01/03/2016 07:00:00 PM,014XX W WABANSIA AVE,0810,THEFT,OVER $500,STREET,false,false,1433,014,32,24,06,1166698,1911754,2016,01/10/2016 08:46:55 AM,41.91342252,-87.663016067,"(41.91342252, -87.663016067)"
10366953,HZ103166,01/03/2016 07:00:00 PM,052XX W POTOMAC AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2532,025,37,25,06,1140972,1908148,2016,01/10/2016 08:46:55 AM,41.904040084,-87.75761779,"(41.904040084, -87.75761779)"
10369101,HZ104931,01/03/2016 07:00:00 PM,099XX S LA SALLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0511,005,9,49,07,,,2016,01/10/2016 08:46:55 AM,,,
10370736,HZ106771,01/03/2016 07:00:00 PM,018XX S RIDGEWAY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1014,010,24,29,11,,,2016,01/10/2016 08:46:55 AM,,,
10371793,HZ107203,01/03/2016 07:00:00 PM,005XX W 95TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,2223,022,21,73,11,,,2016,01/10/2016 08:46:55 AM,,,
10366840,HZ103003,01/03/2016 06:58:00 PM,009XX S INDEPENDENCE BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,true,false,1133,011,24,26,18,1151240,1895652,2016,01/10/2016 08:46:55 AM,41.869554453,-87.720228444,"(41.869554453, -87.720228444)"
10366820,HZ102928,01/03/2016 06:54:00 PM,009XX N LAVERGNE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1531,015,37,25,04B,1142856,1905691,2016,01/10/2016 08:46:55 AM,41.897262891,-87.750758581,"(41.897262891, -87.750758581)"
10366903,HZ102986,01/03/2016 06:54:00 PM,068XX S MERRILL AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,ALLEY,false,false,0331,003,5,43,17,1191721,1860132,2016,01/10/2016 08:46:55 AM,41.771196177,-87.572767883,"(41.771196177, -87.572767883)"
10366858,HZ102933,01/03/2016 06:50:00 PM,068XX S DR MARTIN LUTHER KING JR DR,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,false,0322,003,20,69,04B,1180100,1859687,2016,01/10/2016 08:46:55 AM,41.77024916,-87.615379465,"(41.77024916, -87.615379465)"
10366793,HZ102958,01/03/2016 06:50:00 PM,036XX W LAWRENCE AVE,031A,ROBBERY,ARMED: HANDGUN,TAVERN/LIQUOR STORE,false,false,1712,017,39,14,03,1151043,1931646,2016,01/10/2016 08:46:55 AM,41.968329084,-87.720006621,"(41.968329084, -87.720006621)"
10366803,HZ102931,01/03/2016 06:50:00 PM,030XX W ROOSEVELT RD,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CONVENIENCE STORE,true,false,1134,011,28,29,08B,1156119,1894552,2016,01/10/2016 08:46:55 AM,41.866438916,-87.70234588,"(41.866438916, -87.70234588)"
10366806,HZ102946,01/03/2016 06:50:00 PM,036XX N FREMONT ST,0320,ROBBERY,STRONGARM - NO WEAPON,OTHER,false,false,1923,019,44,6,03,1169614,1924414,2016,01/10/2016 08:46:55 AM,41.94809912,-87.651933721,"(41.94809912, -87.651933721)"
10367688,HZ103706,01/03/2016 06:50:00 PM,014XX W WEBSTER AVE,0810,THEFT,OVER $500,STREET,false,false,1811,018,32,7,06,1165981,1914731,2016,01/10/2016 08:46:55 AM,41.921606937,-87.665565006,"(41.921606937, -87.665565006)"
10366816,HZ102943,01/03/2016 06:45:00 PM,073XX S TALMAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0835,008,18,66,08A,1159976,1855968,2016,01/10/2016 08:46:55 AM,41.760480977,-87.689248066,"(41.760480977, -87.689248066)"
10366755,HZ102945,01/03/2016 06:45:00 PM,052XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,2011,020,40,4,06,1158514,1934867,2016,01/10/2016 08:46:55 AM,41.977017622,-87.692447486,"(41.977017622, -87.692447486)"
10366782,HZ102972,01/03/2016 06:45:00 PM,072XX S JEFFERY BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0333,003,5,43,18,1190792,1857528,2016,01/10/2016 08:46:55 AM,41.764073087,-87.576257224,"(41.764073087, -87.576257224)"
10366894,HZ102963,01/03/2016 06:41:00 PM,008XX N HARDING AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1112,011,27,23,03,1149905,1905233,2016,01/10/2016 08:46:55 AM,41.895871827,-87.72488025,"(41.895871827, -87.72488025)"
10366700,HZ102920,01/03/2016 06:35:00 PM,053XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,1524,015,37,25,26,1140422,1904813,2016,01/10/2016 08:46:55 AM,41.894898559,-87.759720016,"(41.894898559, -87.759720016)"
10369203,HZ104449,01/03/2016 06:35:00 PM,022XX S SPAULDING AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1024,010,22,30,06,,,2016,01/10/2016 08:46:55 AM,,,
10366881,HZ103033,01/03/2016 06:30:00 PM,064XX W FULLERTON AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,2512,025,36,19,06,1133118,1915251,2016,01/10/2016 08:46:55 AM,41.923672617,-87.786301606,"(41.923672617, -87.786301606)"
10366723,HZ102947,01/03/2016 06:30:00 PM,044XX W NORTH AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,2533,025,37,23,06,1146469,1910262,2016,01/10/2016 08:46:55 AM,41.90973811,-87.737371742,"(41.90973811, -87.737371742)"
10366822,HZ102971,01/03/2016 06:30:00 PM,021XX N MANGO AVE,0580,STALKING,SIMPLE,RESIDENCE,false,true,2515,025,29,19,08A,1137718,1913466,2016,01/10/2016 08:46:55 AM,41.918692607,-87.769442311,"(41.918692607, -87.769442311)"
10367018,HZ103079,01/03/2016 06:30:00 PM,033XX S DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0912,009,11,59,07,,,2016,01/10/2016 08:46:55 AM,,,
10367266,HZ103369,01/03/2016 06:30:00 PM,030XX N HALSTED ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1933,019,44,6,06,1170396,1920478,2016,01/10/2016 08:46:55 AM,41.937281484,-87.649174754,"(41.937281484, -87.649174754)"
10367998,HZ104155,01/03/2016 06:30:00 PM,014XX N DEARBORN ST,1360,CRIMINAL TRESPASS,TO VEHICLE,RESIDENCE-GARAGE,false,false,1824,018,42,8,26,1175664,1910077,2016,01/10/2016 08:46:55 AM,41.908623747,-87.63012767,"(41.908623747, -87.63012767)"
10366818,HZ102998,01/03/2016 06:29:00 PM,028XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1222,012,2,27,08B,1157627,1900560,2016,01/10/2016 08:46:55 AM,41.882894911,-87.696646239,"(41.882894911, -87.696646239)"
10366759,HZ102959,01/03/2016 06:25:00 PM,001XX S PULASKI RD,0820,THEFT,$500 AND UNDER,SIDEWALK,true,false,1122,011,28,26,06,1149743,1899280,2016,01/10/2016 08:46:55 AM,41.879539307,-87.725630086,"(41.879539307, -87.725630086)"
10366713,HZ102911,01/03/2016 06:18:00 PM,030XX W LEXINGTON ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1134,011,28,27,03,1156228,1896546,2016,01/10/2016 08:46:55 AM,41.87190846,-87.701891882,"(41.87190846, -87.701891882)"
10366821,HZ102898,01/03/2016 06:18:00 PM,004XX E 46TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,VACANT LOT/LAND,false,false,0221,002,3,38,04B,1180075,1874619,2016,01/10/2016 08:46:55 AM,41.811224525,-87.615013785,"(41.811224525, -87.615013785)"
10366802,HZ102922,01/03/2016 06:10:00 PM,005XX W POLK ST,0560,ASSAULT,SIMPLE,BAR OR TAVERN,false,true,0124,001,2,28,08A,1172707,1896707,2016,01/10/2016 08:46:55 AM,41.872001669,-87.64138622,"(41.872001669, -87.64138622)"
10366762,HZ102923,01/03/2016 06:10:00 PM,024XX E 83RD ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,0423,004,7,46,26,1193703,1850408,2016,01/10/2016 08:46:55 AM,41.744464439,-87.565820727,"(41.744464439, -87.565820727)"
10366750,HZ102892,01/03/2016 06:07:00 PM,080XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0631,006,6,44,08B,1182951,1851892,2016,01/10/2016 08:46:55 AM,41.748793106,-87.605170835,"(41.748793106, -87.605170835)"
10366746,HZ102895,01/03/2016 06:00:00 PM,047XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1722,017,45,15,06,1143937,1926169,2016,01/10/2016 08:46:55 AM,41.953436358,-87.746273229,"(41.953436358, -87.746273229)"
10366737,HZ102934,01/03/2016 06:00:00 PM,055XX W SCHOOL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1633,016,38,15,07,1138773,1921390,2016,01/10/2016 08:46:55 AM,41.94041781,-87.76537323,"(41.94041781, -87.76537323)"
10366743,HZ102869,01/03/2016 06:00:00 PM,054XX S KOMENSKY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0815,008,23,62,07,1150293,1868269,2016,01/10/2016 08:46:55 AM,41.794430355,-87.724417769,"(41.794430355, -87.724417769)"
10366751,HZ102980,01/03/2016 06:00:00 PM,109XX S CHURCH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2212,022,19,75,08A,1167229,1831926,2016,01/10/2016 08:46:55 AM,41.694354005,-87.663351324,"(41.694354005, -87.663351324)"
10366756,HZ102897,01/03/2016 06:00:00 PM,020XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1221,012,1,24,06,1162692,1905336,2016,01/10/2016 08:46:55 AM,41.895896023,-87.677913394,"(41.895896023, -87.677913394)"
10366794,HZ102916,01/03/2016 06:00:00 PM,020XX E 95TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0431,004,7,51,06,1191324,1842374,2016,01/10/2016 08:46:55 AM,41.722476277,-87.574796951,"(41.722476277, -87.574796951)"
10366892,HZ102903,01/03/2016 06:00:00 PM,054XX S ABERDEEN ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0934,009,16,61,08B,1169908,1868693,2016,01/10/2016 08:46:55 AM,41.795190083,-87.652477649,"(41.795190083, -87.652477649)"
10366920,HZ103114,01/03/2016 06:00:00 PM,0000X E OHIO ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,018,42,8,06,1176771,1904213,2016,01/10/2016 08:46:55 AM,41.892507682,-87.626238686,"(41.892507682, -87.626238686)"
10366960,HZ103099,01/03/2016 06:00:00 PM,012XX W 72ND ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,true,false,0734,007,17,67,04B,1169111,1857033,2016,01/10/2016 08:46:55 AM,41.763210908,-87.655737173,"(41.763210908, -87.655737173)"
10367047,HZ103246,01/03/2016 06:00:00 PM,074XX N RIDGE BLVD,0810,THEFT,OVER $500,STREET,false,false,2424,024,49,1,06,1160600,1949495,2016,01/10/2016 08:46:55 AM,42.017114262,-87.68436864,"(42.017114262, -87.68436864)"
10367090,HZ103270,01/03/2016 06:00:00 PM,027XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0133,001,2,35,07,1178045,1886507,2016,01/10/2016 08:46:55 AM,41.843892459,-87.622098627,"(41.843892459, -87.622098627)"
10367274,HZ103404,01/03/2016 06:00:00 PM,014XX N STATE PKWY,0810,THEFT,OVER $500,OTHER,false,false,1824,018,43,8,06,1176027,1909989,2016,01/10/2016 08:46:55 AM,41.908374097,-87.628796854,"(41.908374097, -87.628796854)"
10367493,HZ103539,01/03/2016 06:00:00 PM,104XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0512,005,9,49,14,1180755,1835899,2016,01/10/2016 08:46:55 AM,41.704957075,-87.613707641,"(41.704957075, -87.613707641)"
10367985,HZ104138,01/03/2016 06:00:00 PM,002XX N HALSTED ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1214,012,27,28,06,1171008,1901723,2016,01/10/2016 08:46:55 AM,41.885803335,-87.647476744,"(41.885803335, -87.647476744)"
10366854,HZ102884,01/03/2016 05:45:00 PM,073XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,0334,003,7,43,08B,1193920,1856783,2016,01/10/2016 08:46:55 AM,41.761952631,-87.564816976,"(41.761952631, -87.564816976)"
10366682,HZ102856,01/03/2016 05:45:00 PM,057XX N ARTESIAN AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2011,020,40,2,08B,1158958,1937973,2016,01/10/2016 08:46:55 AM,41.985531497,-87.690729006,"(41.985531497, -87.690729006)"
10366712,HZ102857,01/03/2016 05:45:00 PM,008XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1121,011,27,23,18,1152897,1905292,2016,01/10/2016 08:46:55 AM,41.895974978,-87.713889643,"(41.895974978, -87.713889643)"
10368010,HZ103727,01/03/2016 05:45:00 PM,014XX S BLUE ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1233,012,2,28,07,,,2016,01/10/2016 08:46:55 AM,,,
10366670,HZ102854,01/03/2016 05:35:00 PM,044XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1723,017,33,14,08B,1152257,1929234,2016,01/10/2016 08:46:55 AM,41.961686464,-87.715606723,"(41.961686464, -87.715606723)"
10366752,HZ102890,01/03/2016 05:34:00 PM,005XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1132,011,24,26,18,1149808,1897367,2016,01/10/2016 08:46:55 AM,41.874288556,-87.725441164,"(41.874288556, -87.725441164)"
10366799,HZ102886,01/03/2016 05:33:00 PM,081XX S DREXEL AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,0631,006,8,44,18,1183647,1851316,2016,01/10/2016 08:46:55 AM,41.74719631,-87.602638387,"(41.74719631, -87.602638387)"
10367845,HZ104017,01/03/2016 05:30:00 PM,075XX N ROGERS AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,2422,024,49,1,03,1164353,1949945,2016,01/10/2016 08:46:55 AM,42.018270159,-87.670545733,"(42.018270159, -87.670545733)"
